"","801279","801282","801284","801286","801288","801289","805627","805628","805631","805632","808131","809485","809498","810190","813048","813058","813068","813079","817198","817213","818157","818158","823695","825018","825661"
"801279",0,0.197805424080816,0.197805424080816,0.197805424080816,0.197805424080816,0.197805424080816,0.00116592672166081,0.00116592672166081,0.00116592672166081,0.00116592672166081,0.00288598177083278,0.000507511178618642,0.000507511178618642,0.0004690913379221,0.00174189456589019,0.00174189456589019,0.00174189456589019,0.0236417614074063,0.000435796766714534,0.000435796766714534,0.00299237443147146,0.00299237443147146,0.0004690913379221,0.0550081750753854,0.00288598177083278
"801282",0.197805424080816,0,0.197805424080816,0.197805424080816,0.197805424080816,0.197805424080816,0.00116592672166081,0.00116592672166081,0.00116592672166081,0.00116592672166081,0.00288598177083278,0.000507511178618642,0.000507511178618642,0.0004690913379221,0.00174189456589019,0.00174189456589019,0.00174189456589019,0.0236417614074063,0.000435796766714534,0.000435796766714534,0.00299237443147146,0.00299237443147146,0.0004690913379221,0.0550081750753854,0.00288598177083278
"801284",0.197805424080816,0.197805424080816,0,0.197805424080816,0.197805424080816,0.197805424080816,0.00116592672166081,0.00116592672166081,0.00116592672166081,0.00116592672166081,0.00288598177083278,0.000507511178618642,0.000507511178618642,0.0004690913379221,0.00174189456589019,0.00174189456589019,0.00174189456589019,0.0236417614074063,0.000435796766714534,0.000435796766714534,0.00299237443147146,0.00299237443147146,0.0004690913379221,0.0550081750753854,0.00288598177083278
"801286",0.197805424080816,0.197805424080816,0.197805424080816,0,0.197805424080816,0.197805424080816,0.00116592672166081,0.00116592672166081,0.00116592672166081,0.00116592672166081,0.00288598177083278,0.000507511178618642,0.000507511178618642,0.0004690913379221,0.00174189456589019,0.00174189456589019,0.00174189456589019,0.0236417614074063,0.000435796766714534,0.000435796766714534,0.00299237443147146,0.00299237443147146,0.0004690913379221,0.0550081750753854,0.00288598177083278
"801288",0.197805424080816,0.197805424080816,0.197805424080816,0.197805424080816,0,0.197805424080816,0.00116592672166081,0.00116592672166081,0.00116592672166081,0.00116592672166081,0.00288598177083278,0.000507511178618642,0.000507511178618642,0.0004690913379221,0.00174189456589019,0.00174189456589019,0.00174189456589019,0.0236417614074063,0.000435796766714534,0.000435796766714534,0.00299237443147146,0.00299237443147146,0.0004690913379221,0.0550081750753854,0.00288598177083278
"801289",0.197805424080816,0.197805424080816,0.197805424080816,0.197805424080816,0.197805424080816,0,0.00116592672166081,0.00116592672166081,0.00116592672166081,0.00116592672166081,0.00288598177083278,0.000507511178618642,0.000507511178618642,0.0004690913379221,0.00174189456589019,0.00174189456589019,0.00174189456589019,0.0236417614074063,0.000435796766714534,0.000435796766714534,0.00299237443147146,0.00299237443147146,0.0004690913379221,0.0550081750753854,0.00288598177083278
"805627",0.000737914735808457,0.000737914735808457,0.000737914735808457,0.000737914735808457,0.000737914735808457,0.000737914735808457,0,0.312538317008397,0.312538317008397,0.312538317008397,0.0235722088734014,0.000445474572149456,0.000445474572149456,0.000415423564936611,0.0108202974455438,0.0108202974455438,0.0108202974455438,0.0756557769981695,0.000389331379665917,0.000389331379665917,0.0100711133483596,0.0100711133483596,0.000415423564936611,0.0533475964403344,0.0235722088734014
"805628",0.000737914735808457,0.000737914735808457,0.000737914735808457,0.000737914735808457,0.000737914735808457,0.000737914735808457,0.312538317008397,0,0.312538317008397,0.312538317008397,0.0235722088734014,0.000445474572149456,0.000445474572149456,0.000415423564936611,0.0108202974455438,0.0108202974455438,0.0108202974455438,0.0756557769981695,0.000389331379665917,0.000389331379665917,0.0100711133483596,0.0100711133483596,0.000415423564936611,0.0533475964403344,0.0235722088734014
"805631",0.000737914735808457,0.000737914735808457,0.000737914735808457,0.000737914735808457,0.000737914735808457,0.000737914735808457,0.312538317008397,0.312538317008397,0,0.312538317008397,0.0235722088734014,0.000445474572149456,0.000445474572149456,0.000415423564936611,0.0108202974455438,0.0108202974455438,0.0108202974455438,0.0756557769981695,0.000389331379665917,0.000389331379665917,0.0100711133483596,0.0100711133483596,0.000415423564936611,0.0533475964403344,0.0235722088734014
